Timestamp,battery,contaminants,deviceid,eventtime,humidity,latitude,longitude,pressure,temperature
2016-09-06T09:58:49.325Z,1,6.318,fake1,1472974077,99.901,51.5079,-0.02409,101.119,13.933
2016-09-06T09:58:01.757Z,1,4.103,fake1,1472974094,98.612,51.61622815,0.006986296296,101.064,14.8
2016-09-06T09:58:49.386Z,1,6.316,fake1,1472974132,99.083,51.50791,-0.02401,101.1,13.918
2016-09-06T09:58:02.279Z,1,4.103,fake1,1472974154,99.178,51.61622741,0.006984814815,101.124,13.808
2016-09-06T09:58:49.426Z,1,6.316,fake1,1472974192,98.169,51.50791,-0.02401,101.132,13.995
2016-09-06T09:58:02.860Z,1,4.103,fake1,1472974214,99.709,51.61622667,0.006983333333,101.107,14.23
2016-09-06T09:58:49.466Z,1,6.316,fake1,1472974252,98.268,51.50791,-0.02401,101.078,13.74
2016-09-06T09:58:03.397Z,1,4.103,fake1,1472974274,99.191,51.61622593,0.006981851852,101.107,14.046
2016-09-06T09:58:49.506Z,1,6.316,fake1,1472974312,100.427,51.50791,-0.02401,101.101,14.172
2016-09-06T09:58:03.968Z,1,4.104,fake1,1472974334,99.99,51.61622519,0.00698037037,101.106,14.731
2016-09-06T09:58:49.566Z,1,6.316,fake1,1472974372,99.469,51.50791,-0.02401,101.084,13.745
2016-09-06T09:58:04.499Z,1,4.104,fake1,1472974394,100.338,51.61622444,0.006978888889,101.089,14.33
2016-09-06T09:58:49.610Z,1,6.316,fake1,1472974432,99.028,51.50791,-0.02401,101.073,14.963
2016-09-06T09:58:04.579Z,1,4.104,fake1,1472974454,99.224,51.6162237,0.006977407407,101.105,14.572
2016-09-06T09:58:49.869Z,1,6.316,fake1,1472974492,99.805,51.50791,-0.02401,101.103,13.97
2016-09-06T09:58:04.659Z,1,4.104,fake1,1472974514,100.356,51.61622296,0.006975925926,101.095,14.707
2016-09-06T09:58:49.900Z,1,6.325,fake1,1472974559,100.903,51.50787,-0.0243,101.064,13.993
2016-09-06T09:58:05.094Z,1,4.104,fake1,1472974574,100.812,51.61622222,0.006974444444,101.089,13.816
2016-09-06T09:58:49.920Z,1,6.293,fake1,1472974619,99.837,51.50781,-0.02332,101.103,13.54
2016-09-06T09:58:05.668Z,1,4.104,fake1,1472974634,98.907,51.61622148,0.006972962963,101.072,14.183
2016-09-06T09:58:50.393Z,1,6.279,fake1,1472974674,100.071,51.50777,-0.02291,101.115,13.509
2016-09-06T09:58:06.163Z,1,4.104,fake1,1472974694,99.4,51.61622074,0.006971481481,101.07,13.621
2016-09-06T09:58:50.423Z,1,6.282,fake1,1472974714,98.941,51.50778,-0.02301,101.12,14.577
2016-09-06T09:58:06.193Z,1,4.103,fake1,1472974768,99.802,51.61623,0.00699,101.098,13.081
2016-09-06T09:58:50.958Z,1,6.28,fake1,1472974774,99.352,51.50777,-0.02293,101.091,14.171
2016-09-06T09:58:06.692Z,1,4.098,fake1,1472974828,99.94,51.61629,0.00714,101.083,14.827
2016-09-06T09:58:50.989Z,1,6.277,fake1,1472974834,101.795,51.50776,-0.02285,101.117,14.38
2016-09-06T09:58:07.236Z,1,4.096,fake1,1472974888,99.881,51.61632,0.00719,101.119,13.815
2016-09-06T09:58:51.009Z,1,6.287,fake1,1472974915,100.523,51.50779,-0.02314,101.13,13.925
2016-09-06T09:58:07.303Z,1,4.105,fake1,1472974954,99.491,51.61619,0.00694,101.08,13.806
2016-09-06T09:58:51.029Z,1,6.318,fake1,1472974975,99.684,51.5079,-0.02407,101.131,14.422
2016-09-06T09:58:51.225Z,1,6.319,fake1,1472974980,100.12,51.5079,-0.0241,101.128,14.131
2016-09-06T09:58:07.847Z,1,4.105,fake1,1472975014,100.098,51.61619,0.00694,101.119,14.145
2016-09-06T09:58:51.265Z,1,6.319,fake1,1472975040,101.765,51.507895,-0.02411,101.085,14.2
2016-09-06T09:58:07.933Z,1,4.105,fake1,1472975074,99.981,51.61619,0.00694,101.108,13.864
2016-09-06T09:58:51.558Z,1,6.363,fake1,1472975133,99.657,51.5064,-0.02546,101.107,14.656
2016-09-06T09:58:08.379Z,1,4.105,fake1,1472975134,99.111,51.61619,0.00694,101.111,13.461
2016-09-06T09:57:19.320Z,1,4.905,fake1,1472975194,99.883,51.53911,-0.28457,101.128,13.864
2016-09-06T09:58:51.618Z,1,6.409,fake1,1472975216,99.626,51.5089,-0.02679,101.143,13.601
2016-09-06T09:58:08.977Z,1,4.146,fake1,1472975220,99.679,51.61574,0.00576,101.082,14.434
2016-09-06T09:57:19.889Z,1,5.05,fake1,1472975255,99.725,51.53398,-0.28109,101.089,13.612
2016-09-06T09:58:52.087Z,1,6.445,fake1,1472975276,99.76,51.51126,-0.02786,101.078,13.841
2016-09-06T09:58:09.056Z,1,4.192,fake1,1472975280,100.868,51.61354,0.00568,101.115,13.916
2016-09-06T09:57:19.909Z,1,4.95,fake1,1472975310,99.609,51.53759,-0.28349,101.084,13.643
2016-09-06T09:58:52.127Z,1,6.44,fake1,1472975337,100.79,51.51346,-0.02778,101.082,13.927
2016-09-06T09:58:09.546Z,1,4.408,fake1,1472975340,99.518,51.60932,0.00073,101.083,14.075
2016-09-06T09:57:20.425Z,1,5.12,fake1,1472975375,99.663,51.5314,-0.27935,101.12,13.199
2016-09-06T09:58:52.187Z,1,6.544,fake1,1472975397,100.006,51.51979,-0.03131,101.11,14.216
2016-09-06T09:58:09.627Z,1,4.519,fake1,1472975400,101.569,51.60664,-0.00145,101.107,14.077
2016-09-06T09:57:20.435Z,1,5.131,fake1,1472975435,99.599,51.53152,-0.27899,101.092,13.977
2016-09-06T09:58:52.247Z,1,6.642,fake1,1472975452,99.433,51.52469,-0.03486,101.127,14.175
2016-09-06T09:58:10.027Z,1,4.639,fake1,1472975460,99.452,51.60274,-0.00306,101.081,14.046
2016-09-06T09:57:20.444Z,1,5.14,fake1,1472975495,101.205,51.53134,-0.27875,101.14,13.833
2016-09-06T09:58:52.632Z,1,6.643,fake1,1472975512,99.629,51.52471,-0.03488,101.075,13.41
2016-09-06T09:58:10.569Z,1,4.788,fake1,1472975520,100.438,51.60067,-0.00709,101.071,13.819
2016-09-06T09:57:20.454Z,1,5.162,fake1,1472975555,101.302,51.53203,-0.278,101.066,14.859
2016-09-06T09:58:52.708Z,1,6.797,fake1,1472975578,99.734,51.52319,-0.03934,101.113,14.261
2016-09-06T09:58:11.209Z,1,4.979,fake1,1472975581,101.103,51.60079,-0.01426,101.084,14.413
2016-09-06T09:57:20.963Z,1,5.151,fake1,1472975615,100.038,51.53057,-0.27854,101.077,13.846
2016-09-06T09:58:52.728Z,1,7.035,fake1,1472975639,99.301,51.52201,-0.04636,101.118,14.286
2016-09-06T09:58:11.249Z,1,5.034,fake1,1472975641,100.576,51.60049,-0.01613,101.147,14.382
2016-09-06T09:57:20.973Z,1,4.932,fake1,1472975675,101.276,51.52805,-0.28548,101.125,13.374
2016-09-06T09:58:52.749Z,1,6.945,fake1,1472975699,100.983,51.5238,-0.0439,101.103,13.868
2016-09-06T09:58:11.289Z,1,5.14,fake1,1472975701,100.009,51.60454,-0.02348,101.108,13.972
2016-09-06T09:58:52.778Z,1,6.925,fake1,1472975734,100.137,51.52435,-0.04337,101.094,13.879
2016-09-06T09:57:20.983Z,1,5.252,fake1,1472975735,100.27,51.52652,-0.276,101.083,14.025
2016-09-06T09:58:11.783Z,1,5.194,fake1,1472975761,101.186,51.61197,-0.03252,101.128,13.744
2016-09-06T09:58:52.798Z,1,6.924,fake1,1472975794,100.844,51.52432,-0.04334,101.092,14.597
2016-09-06T09:58:16.276Z,1,5.558,fake1,1472975821,102.199,51.6115,-0.04811,101.053,14.112
2016-09-06T09:58:52.819Z,1,6.923,fake1,1472975840,98.493,51.52431,-0.04332,101.092,13.86
2016-09-06T09:57:21.003Z,1,5.798,fake1,1472975854,100.496,51.517,-0.26039,101.111,13.544
2016-09-06T09:58:16.244Z,1,5.787,fake1,1472975881,99.506,51.6145,-0.06335,101.131,13.978
2016-09-06T09:58:52.839Z,1,6.923,fake1,1472975900,101.205,51.5243,-0.04331,101.125,14.411
2016-09-06T09:57:21.240Z,1,6.183,fake1,1472975911,99.351,51.5138,-0.24896,101.079,13.956
2016-09-06T09:58:32.159Z,1,0.599,fake1,1472975935,99.161,51.76987,-0.24429,101.06,14.038
2016-09-06T09:58:16.335Z,1,6.057,fake1,1472975941,98.679,51.61466,-0.07924,101.114,13.717
2016-09-06T09:58:53.159Z,1,6.923,fake1,1472975960,99.931,51.52429,-0.0433,101.09,14.159
2016-09-06T09:57:21.697Z,1,6.215,fake1,1472975972,101.103,51.51279,-0.24803,101.092,13.683
2016-09-06T09:58:32.219Z,1,0.596,fake1,1472975995,100.111,51.77083,-0.24222,101.085,14.228
2016-09-06T09:58:12.917Z,1,6.136,fake1,1472976001,101.125,51.61566,-0.08668,101.087,13.594
2016-09-06T09:58:53.179Z,1,6.922,fake1,1472976020,101.977,51.52428,-0.04329,101.121,13.366
2016-09-06T09:57:21.718Z,1,6.312,fake1,1472976029,99.769,51.50665,-0.2451,101.113,14.058
2016-09-06T09:58:32.258Z,1,0.636,fake1,1472976055,99.879,51.77139,-0.23758,101.101,14.187
2016-09-06T09:58:13.433Z,1,6.313,fake1,1472976062,98.812,51.60922,-0.08552,101.093,14.086
2016-09-06T09:57:21.737Z,1,6.388,fake1,1472976091,99.318,51.50344,-0.24268,101.09,13.826
2016-09-06T09:58:32.299Z,1,0.694,fake1,1472976111,98.951,51.77096,-0.23386,101.131,14.32
2016-09-06T09:58:53.199Z,1,6.923,fake1,1472976116,99.447,51.52427,-0.0433,101.089,14.597
2016-09-06T09:58:13.963Z,1,6.511,fake1,1472976117,100.65,51.60325,-0.08684,101.109,13.115
2016-09-06T09:58:32.359Z,1,0.693,fake1,1472976131,102.922,51.77116,-0.23347,101.092,13.94
2016-09-06T09:58:53.694Z,1,6.923,fake1,1472976146,100.514,51.52409,-0.04327,101.093,13.968
2016-09-06T09:57:22.235Z,1,6.486,fake1,1472976152,99.707,51.4988,-0.23932,101.125,14.204
2016-09-06T09:58:14.547Z,1,6.639,fake1,1472976182,98.846,51.60116,-0.0913,101.098,14.168
2016-09-06T09:58:32.676Z,1,0.693,fake1,1472976191,99.811,51.77116,-0.23347,101.094,14.282
2016-09-06T09:57:22.254Z,1,6.18,fake1,1472976213,99.628,51.49729,-0.2484,101.112,13.813
2016-09-06T09:58:53.734Z,1,6.921,fake1,1472976239,101.791,51.52415,-0.04323,101.106,14.24
2016-09-06T09:58:14.627Z,1,6.746,fake1,1472976242,100.826,51.59804,-0.09219,101.106,13.607
2016-09-06T09:58:53.775Z,1,6.923,fake1,1472976250,99.071,51.52431,-0.04332,101.138,13.408
2016-09-06T09:58:32.716Z,1,0.693,fake1,1472976251,99.202,51.77116,-0.23347,101.101,14.333
2016-09-06T09:57:22.746Z,1,6.223,fake1,1472976270,100.154,51.49708,-0.24708,101.084,14.674
2016-09-06T09:58:15.116Z,1,6.936,fake1,1472976302,99.45,51.59404,-0.09717,101.124,13.48
2016-09-06T09:58:53.834Z,1,6.924,fake1,1472976310,101.411,51.52432,-0.04334,101.111,13.903
2016-09-06T09:58:32.776Z,1,0.693,fake1,1472976311,99.675,51.77116,-0.23347,101.1,14.109
2016-09-06T09:57:22.765Z,1,6.2,fake1,1472976335,100.5,51.49702,-0.24778,101.11,14.202
2016-09-06T09:57:22.785Z,1,6.193,fake1,1472976340,100.416,51.49701,-0.24798,101.104,14.313
2016-09-06T09:58:15.637Z,1,7.118,fake1,1472976362,100.235,51.59059,-0.10303,101.072,14.316
2016-09-06T09:58:53.874Z,1,6.958,fake1,1472976395,99.788,51.52543,-0.04455,101.14,14.046
2016-09-06T09:57:22.795Z,1,6.193,fake1,1472976400,99.381,51.497016,-0.247982,101.106,14.884
2016-09-06T09:58:32.815Z,1,0.662,fake1,1472976411,99.451,51.77234,-0.23292,101.065,13.511
2016-09-06T09:58:15.717Z,1,7.147,fake1,1472976422,100.235,51.59009,-0.10415,101.107,13.245
2016-09-06T09:58:54.231Z,1,6.957,fake1,1472976455,98.108,51.525415,-0.04453,101.093,14.495
2016-09-06T09:57:23.255Z,1,6.193,fake1,1472976460,99.443,51.497022,-0.247984,101.084,14.372
2016-09-06T09:58:32.858Z,1,0.531,fake1,1472976471,99.8,51.77635,-0.23343,101.083,14.804
2016-09-06T09:58:16.452Z,1,7.243,fake1,1472976473,99.704,51.58899,-0.1098,101.085,13.955
2016-09-06T09:57:23.275Z,1,6.193,fake1,1472976520,99.606,51.497028,-0.247986,101.087,13.781
2016-09-06T09:58:32.916Z,1,0.25,fake1,1472976532,101.849,51.78457,-0.2355,101.084,14.542
2016-09-06T09:58:54.260Z,1,6.976,fake1,1472976535,101.18,51.52606,-0.04523,101.083,14.074
2016-09-06T09:58:16.525Z,1,7.31,fake1,1472976543,100.83,51.58786,-0.11301,101.123,14.369
2016-09-06T09:57:23.295Z,1,6.193,fake1,1472976580,97.945,51.497034,-0.247988,101.106,14.249
2016-09-06T09:58:32.956Z,1,-0.046,fake1,1472976592,99.956,51.79351,-0.23694,101.089,13.809
2016-09-06T09:58:54.280Z,1,6.955,fake1,1472976595,100.632,51.52422,-0.04427,101.127,15.072
2016-09-06T09:58:16.711Z,1,7.432,fake1,1472976603,101.321,51.58475,-0.11559,101.101,14.004
2016-09-06T09:58:34.328Z,1,-0.423,fake1,1472976652,101.189,51.80029,-0.25093,101.131,13.572
2016-09-06T09:58:54.301Z,1,6.995,fake1,1472976656,99.933,51.52327,-0.04534,101.106,14.222
2016-09-06T09:58:17.241Z,1,7.563,fake1,1472976663,101.519,51.58183,-0.12063,101.09,14.021
2016-09-06T09:58:00.435Z,1,0.577,fake1,1472976695,100.035,51.7711,-0.24306,101.07,13.468
2016-09-06T09:58:54.330Z,1,6.988,fake1,1472976696,98.924,51.52335,-0.04514,101.103,14.279
2016-09-06T09:58:34.358Z,1,-0.878,fake1,1472976712,100.184,51.8078,-0.26813,101.101,14.059
2016-09-06T09:58:17.772Z,1,7.69,fake1,1472976723,100.467,51.57856,-0.1239,101.118,14.318
2016-09-06T09:58:00.455Z,1,0.591,fake1,1472976752,100.341,51.77227,-0.239,101.101,14.186
2016-09-06T09:57:23.782Z,1,6.194,fake1,1472976755,101.159,51.49696,-0.24795,101.127,14.094
2016-09-06T09:58:54.500Z,1,6.988,fake1,1472976756,100.78,51.52334857,-0.04514190476,101.102,14.424
2016-09-06T09:58:34.378Z,1,-1.149,fake1,1472976772,98.366,51.80972,-0.28308,101.086,13.575
2016-09-06T09:58:18.061Z,1,7.77,fake1,1472976784,101.637,51.57583,-0.12221,101.107,14.335
2016-09-06T09:58:00.495Z,1,0.775,fake1,1472976813,99.581,51.76817,-0.23435,101.114,13.551
2016-09-06T09:58:54.520Z,1,6.988,fake1,1472976816,100.121,51.52334714,-0.04514380952,101.096,13.557
2016-09-06T09:58:34.398Z,1,-1.182,fake1,1472976827,99.825,51.80904,-0.28669,101.088,14.743
2016-09-06T09:58:18.071Z,1,7.798,fake1,1472976844,99.478,51.57459,-0.12033,101.133,14.191
2016-09-06T09:58:00.514Z,1,0.884,fake1,1472976873,99.725,51.76242,-0.2399,101.116,14.271
2016-09-06T09:57:24.314Z,1,6.191,fake1,1472976874,99.656,51.4971,-0.24804,101.111,14.288
2016-09-06T09:58:54.864Z,1,6.988,fake1,1472976876,100.098,51.52334571,-0.04514571429,101.116,13.676
2016-09-06T09:58:34.428Z,1,-1.183,fake1,1472976887,101.124,51.80904167,-0.2867,101.093,14.205
2016-09-06T09:58:18.878Z,1,7.784,fake1,1472976899,98.129,51.57518,-0.12112,101.093,14.007
2016-09-06T09:58:00.524Z,1,1.06,fake1,1472976935,99.769,51.75376,-0.24655,101.097,13.687
2016-09-06T09:58:54.923Z,1,6.988,fake1,1472976936,99.101,51.52334429,-0.04514761905,101.092,13.904
2016-09-06T09:58:18.938Z,1,7.801,fake1,1472976945,101.3,51.57476,-0.12156,101.073,14.435
2016-09-06T09:58:34.450Z,1,-1.183,fake1,1472976947,101.044,51.80904333,-0.28671,101.111,13.669
2016-09-06T09:58:01.201Z,1,1.125,fake1,1472976991,100.805,51.74871,-0.25257,101.12,13.066
2016-09-06T09:58:54.964Z,1,6.988,fake1,1472976996,99.969,51.52334286,-0.04514952381,101.094,14.965
2016-09-06T09:58:19.442Z,1,7.799,fake1,1472977005,99.542,51.5748,-0.12158,101.068,13.852
2016-09-06T09:58:34.604Z,1,-1.183,fake1,1472977007,97.716,51.809045,-0.28672,101.085,13.615
2016-09-06T09:57:24.344Z,1,5.889,fake1,1472977017,97.68,51.49926,-0.25736,101.086,13.68
2016-09-06T09:58:19.482Z,1,7.799,fake1,1472977040,100.395,51.57483,-0.12159,101.094,13.664
2016-09-06T09:58:01.210Z,1,1.07,fake1,1472977051,99.446,51.74277,-0.26726,101.078,13.583
2016-09-06T09:58:55.434Z,1,6.988,fake1,1472977056,100.527,51.52334143,-0.04515142857,101.104,13.625
2016-09-06T09:58:34.907Z,1,-1.183,fake1,1472977067,101.906,51.80904667,-0.28673,101.093,14.277
2016-09-06T09:58:20.004Z,1,7.798,fake1,1472977100,99.304,51.57485,-0.1216,101.121,13.962
2016-09-06T09:57:24.364Z,1,5.885,fake1,1472977108,99.859,51.49915,-0.25749,101.063,14.471
2016-09-06T09:58:01.221Z,1,1.342,fake1,1472977113,101.469,51.73891,-0.2574,101.104,14.209
2016-09-06T09:58:55.474Z,1,6.988,fake1,1472977116,99.139,51.52334,-0.04515333333,101.072,14.299
2016-09-06T09:58:34.947Z,1,-1.183,fake1,1472977127,98.495,51.80904833,-0.28674,101.096,13.641
2016-09-06T09:57:24.585Z,1,5.898,fake1,1472977172,100.615,51.49925,-0.25709,101.069,13.784
2016-09-06T09:58:01.240Z,1,1.577,fake1,1472977174,99.37,51.73599,-0.24772,101.084,14.22
2016-09-06T09:58:55.514Z,1,6.989,fake1,1472977176,100.251,51.52333857,-0.0451552381,101.136,14.238
2016-09-06T09:58:34.988Z,1,-1.184,fake1,1472977187,99.882,51.80905,-0.28675,101.091,14.381
2016-09-06T09:58:01.250Z,1,1.647,fake1,1472977194,98.8,51.73499,-0.245,101.104,14.376
2016-09-06T09:58:20.537Z,1,7.797,fake1,1472977200,98.284,51.57487,-0.12161,101.117,15.028
2016-09-06T09:58:21.069Z,1,7.798,fake1,1472977225,98.593,51.57486,-0.12161,101.126,14.882
2016-09-06T09:57:25.132Z,1,5.886,fake1,1472977232,99.252,51.49895,-0.25745,101.1,16.186
2016-09-06T09:58:55.554Z,1,6.989,fake1,1472977236,98.734,51.52333714,-0.04515714286,101.109,15.577
2016-09-06T09:58:35.457Z,1,-1.185,fake1,1472977253,101.202,51.80905,-0.28683,101.095,14.756
2016-09-06T09:57:25.142Z,1,5.885,fake1,1472977258,100.127,51.49926,-0.2575,101.103,14.137
2016-09-06T09:58:01.261Z,1,1.712,fake1,1472977295,100.734,51.73344,-0.24373,101.092,15.454
2016-09-06T09:58:55.595Z,1,6.989,fake1,1472977296,101.027,51.52333571,-0.04515904762,101.096,15.723
2016-09-06T09:58:35.497Z,1,-1.147,fake1,1472977313,101.109,51.80968,-0.28306,101.098,15.619
2016-09-06T09:57:25.153Z,1,5.888,fake1,1472977354,102.326,51.49836,-0.25733,101.103,14.92
2016-09-06T09:58:01.281Z,1,2.079,fake1,1472977355,99.006,51.72781,-0.22964,101.083,14.881
2016-09-06T09:58:55.986Z,1,6.989,fake1,1472977356,100.335,51.52333429,-0.04516095238,101.079,15
2016-09-06T09:58:35.537Z,1,-0.94,fake1,1472977373,100.736,51.80809,-0.27196,101.108,15.442
2016-09-06T09:58:21.343Z,1,7.798,fake1,1472977381,100.61,51.57484,-0.1216,101.056,15.497
2016-09-06T09:58:01.716Z,1,2.401,fake1,1472977412,99.129,51.72013,-0.22311,101.092,14.463
2016-09-06T09:57:25.698Z,1,5.913,fake1,1472977415,99.511,51.50105,-0.2568,101.111,15.26
2016-09-06T09:58:56.047Z,1,6.989,fake1,1472977416,99.882,51.52333286,-0.04516285714,101.147,15.445
2016-09-06T09:58:35.600Z,1,-0.558,fake1,1472977434,100.862,51.8033,-0.25429,101.098,14.622
