Timestamp,battery,contaminants,deviceid,eventtime,humidity,latitude,longitude,pressure,temperature
2016-09-07T08:00:26.016Z,1,3.925,fake1,1472972798,100.027,51.62802,0.0044,101.029,13.956
2016-09-07T08:00:26.550Z,1,3.903,fake1,1472972809,99.203,51.62733,0.00587,101.009,14.862
2016-09-07T08:00:30.025Z,1,3.87,fake1,1472972824,98.932,51.62697,0.00744,101.027,13.743
2016-09-07T08:00:30.035Z,1,3.882,fake1,1472972834,99.943,51.62619,0.00761,100.998,13.647
2016-09-07T08:00:30.045Z,1,3.894,fake1,1472972844,98.886,51.62525,0.00792,101.001,14.458
2016-09-07T08:00:30.055Z,1,3.917,fake1,1472972859,100.627,51.62369,0.00827,101.005,13.805
2016-09-07T08:00:30.065Z,1,3.942,fake1,1472972869,98.98,51.62259,0.00818,100.989,14.467
2016-09-07T08:00:30.075Z,1,3.966,fake1,1472972884,99.39,51.62089,0.00863,101.011,13.546
2016-09-07T08:00:30.085Z,1,3.985,fake1,1472972894,100.869,51.61988,0.00868,101.008,13.164
2016-09-07T08:00:30.095Z,1,4,fake1,1472972904,100.732,51.61907,0.00873,100.995,13.796
2016-09-07T08:00:30.105Z,1,4.029,fake1,1472972919,101.993,51.61875,0.00786,100.969,13.535
2016-09-07T08:00:30.115Z,1,4.068,fake1,1472972929,100.033,51.61877,0.0064,100.995,13.634
2016-09-07T08:00:30.125Z,1,4.089,fake1,1472972944,100.045,51.61862,0.00569,101.03,13.787
2016-09-07T08:00:30.245Z,1,4.093,fake1,1472972954,101.288,51.61845,0.00568,101,14.201
2016-09-07T08:00:30.255Z,1,4.098,fake1,1472972964,100.175,51.61822,0.00567,100.99,13.379
2016-09-07T08:00:30.265Z,1,4.103,fake1,1472972979,100.635,51.61796,0.00569,101.024,13.916
2016-09-07T08:00:30.135Z,1,4.094,fake1,1472972989,99.803,51.61793,0.00603,100.983,13.739
2016-09-07T08:00:30.145Z,1,4.092,fake1,1472973004,99.164,51.61782,0.0062,101.013,14.335
2016-09-07T08:00:30.175Z,1,4.096,fake1,1472973014,97.911,51.6176,0.00623,100.985,14.6
2016-09-07T08:00:30.155Z,1,4.095,fake1,1472973024,100.902,51.61744,0.0064,101.026,13.684
2016-09-07T08:00:30.165Z,1,4.085,fake1,1472973039,99.127,51.61739,0.00679,100.994,14.251
2016-09-07T08:00:30.187Z,1,4.089,fake1,1472973049,100.079,51.61721,0.00679,100.993,13.254
2016-09-07T08:00:30.205Z,1,4.092,fake1,1472973064,99.22,51.61705,0.0068,101.019,14.258
2016-09-07T08:00:30.225Z,1,4.094,fake1,1472973074,100.419,51.6169,0.00683,100.955,13.817
2016-09-07T08:00:30.235Z,1,4.095,fake1,1472973084,100.093,51.61669,0.00696,100.993,13.677
2016-09-07T08:00:30.275Z,1,4.095,fake1,1472973099,99.447,51.61658,0.00703,100.994,14.048
2016-09-07T08:00:30.285Z,1,4.096,fake1,1472973109,98.882,51.61643,0.00712,101.018,14.009
2016-09-07T08:00:30.305Z,1,4.096,fake1,1472973124,99.398,51.61635,0.00717,100.977,14.07
2016-09-07T08:00:30.325Z,1,4.102,fake1,1472973134,100.162,51.61624,0.00701,100.987,13.532
2016-09-07T08:00:30.295Z,1,4.102,fake1,1472973146,100.11,51.61624,0.00701,100.979,13.356
2016-09-07T08:00:30.315Z,1,4.102,fake1,1472973158,98.945,51.61624,0.00701,101.005,14.12
2016-09-07T08:00:30.335Z,1,4.102,fake1,1472973170,99.83,51.61624,0.00701,100.976,14.058
2016-09-07T08:00:30.345Z,1,4.102,fake1,1472973182,99.774,51.61624,0.00701,100.968,13.944
2016-09-07T08:00:30.355Z,1,4.102,fake1,1472973194,101.768,51.61624,0.00701,100.996,14.058
2016-09-07T08:00:30.579Z,1,4.102,fake1,1472973206,99.319,51.61624,0.00701,100.985,14.313
2016-09-07T08:00:30.599Z,1,4.102,fake1,1472973218,99.388,51.61624,0.00701,100.999,13.475
2016-09-07T08:00:30.619Z,1,4.102,fake1,1472973230,98.878,51.61624,0.00701,101.015,13.792
2016-09-07T08:00:30.639Z,1,4.102,fake1,1472973242,97.763,51.61624,0.00701,100.993,14.386
2016-09-07T08:00:30.659Z,1,4.102,fake1,1472973254,100.88,51.61624,0.00701,101.039,13.951
2016-09-07T08:00:30.679Z,1,4.102,fake1,1472973266,100.164,51.61624,0.00701,100.992,13.713
2016-09-07T08:00:30.699Z,1,4.102,fake1,1472973278,99.688,51.61624,0.00701,101.02,13.57
2016-09-07T08:00:30.719Z,1,4.102,fake1,1472973290,100.502,51.61624,0.00701,101,14.433
2016-09-07T08:00:31.635Z,1,4.102,fake1,1472973302,99.412,51.61624,0.00701,101.008,14.09
2016-09-07T08:00:31.645Z,1,4.102,fake1,1472973314,98.95,51.61624,0.00701,101.05,13.742
2016-09-07T08:00:31.655Z,1,4.102,fake1,1472973326,100.788,51.61624,0.00701,100.994,14.138
2016-09-07T08:00:31.665Z,1,4.102,fake1,1472973338,99.598,51.61624,0.00701,101.007,13.767
2016-09-07T08:00:31.705Z,1,4.102,fake1,1472973350,100.267,51.61624,0.00701,100.966,13.742
2016-09-07T08:00:31.675Z,1,4.102,fake1,1472973362,99.067,51.61624,0.00701,101.006,13.374
2016-09-07T08:00:31.685Z,1,4.102,fake1,1472973374,100.994,51.61624,0.00701,101.024,13.987
2016-09-07T08:00:31.715Z,1,4.102,fake1,1472973386,99.171,51.61624,0.00701,100.955,13.732
2016-09-07T08:00:31.725Z,1,4.102,fake1,1472973398,99.044,51.61624,0.00701,100.985,14.109
2016-09-07T08:00:32.479Z,1,4.102,fake1,1472973410,98.751,51.61624,0.00701,101.029,14.074
2016-09-07T08:00:32.499Z,1,4.102,fake1,1472973422,102.277,51.61624,0.00701,101.012,14.393
2016-09-07T08:00:32.519Z,1,4.102,fake1,1472973434,101.088,51.61624,0.00701,101.013,13.068
2016-09-07T08:00:32.539Z,1,4.102,fake1,1472973446,100.325,51.61624,0.00701,101.006,14.091
2016-09-07T08:00:32.559Z,1,4.102,fake1,1472973458,99.872,51.61624,0.00701,100.974,13.724
2016-09-07T08:00:32.583Z,1,4.102,fake1,1472973470,99.82,51.61624,0.00701,100.982,14.014
2016-09-07T08:00:32.609Z,1,4.102,fake1,1472973482,99.395,51.61624,0.00701,100.993,13.438
2016-09-07T08:00:32.629Z,1,4.102,fake1,1472973494,100.7,51.61624,0.00701,101.014,14.529
2016-09-07T08:00:32.649Z,1,4.102,fake1,1472973506,100.686,51.61624,0.00701,101,13.094
2016-09-07T08:00:33.021Z,1,4.102,fake1,1472973518,99.06,51.61624,0.00701,101.021,14.676
2016-09-07T08:00:33.031Z,1,4.102,fake1,1472973530,99.887,51.61624,0.00701,100.981,13.99
2016-09-07T08:00:33.557Z,1,4.102,fake1,1472973542,101.486,51.61624,0.00701,101.013,14.282
2016-09-07T08:00:34.089Z,1,4.102,fake1,1472973554,101.564,51.61624,0.00701,100.987,14.04
2016-09-07T08:00:34.109Z,1,4.102,fake1,1472973566,99.597,51.61624,0.00701,100.999,14.108
2016-09-07T08:00:34.129Z,1,4.102,fake1,1472973578,99.465,51.61624,0.00701,101.016,14.035
2016-09-07T08:00:34.149Z,1,4.102,fake1,1472973590,100.676,51.61624,0.00701,100.968,13.616
2016-09-07T08:00:34.169Z,1,4.102,fake1,1472973602,99.272,51.61624,0.00701,101.102,13.957
2016-09-07T08:00:34.189Z,1,4.102,fake1,1472973614,100.396,51.61624,0.00701,101.098,14.279
2016-09-07T08:00:34.209Z,1,4.102,fake1,1472973626,97.943,51.61624,0.00701,101.064,14.36
2016-09-07T08:00:34.229Z,1,4.102,fake1,1472973638,99.684,51.61624,0.00701,101.085,14.237
2016-09-07T08:00:34.651Z,1,4.102,fake1,1472973650,101.805,51.61624,0.00701,101.112,13.729
2016-09-07T08:00:34.661Z,1,4.102,fake1,1472973662,100.698,51.61624,0.00701,101.126,14.17
2016-09-07T08:00:34.671Z,1,4.102,fake1,1472973674,100.31,51.61624,0.00701,101.127,13.582
2016-09-07T08:00:34.681Z,1,4.102,fake1,1472973686,100.282,51.61624,0.00701,101.093,13.754
2016-09-07T08:00:35.182Z,1,4.102,fake1,1472973698,99.978,51.61624,0.00701,101.119,14.114
2016-09-07T08:00:35.192Z,1,4.102,fake1,1472973710,100.783,51.61624,0.00701,101.103,13.984
2016-09-07T08:00:35.202Z,1,4.102,fake1,1472973722,99.95,51.61624,0.00701,101.108,13.813
2016-09-07T08:00:35.212Z,1,4.102,fake1,1472973734,101.252,51.61624,0.00701,101.118,13.427
2016-09-07T08:00:35.222Z,1,4.102,fake1,1472973746,99.117,51.61624,0.00701,101.116,13.925
2016-09-07T08:00:35.232Z,1,4.102,fake1,1472973758,99.527,51.61624,0.00701,101.133,14.322
2016-09-07T08:00:35.242Z,1,4.102,fake1,1472973770,99.337,51.61624,0.00701,101.11,14.079
2016-09-07T08:00:35.715Z,1,4.102,fake1,1472973782,99.281,51.61624,0.00701,101.107,13.807
2016-09-07T08:00:35.725Z,1,4.102,fake1,1472973794,99.941,51.61624,0.00701,101.065,13.707
2016-09-07T08:00:35.735Z,1,4.102,fake1,1472973806,100.539,51.61624,0.00701,101.097,14.157
2016-09-07T08:00:35.745Z,1,4.102,fake1,1472973818,99.501,51.61624,0.00701,101.087,14.44
2016-09-07T08:00:35.755Z,1,4.102,fake1,1472973830,97.952,51.61624,0.00701,101.106,14.832
2016-09-07T08:00:36.277Z,1,4.102,fake1,1472973842,98.931,51.61624,0.00701,101.095,13.618
2016-09-07T08:00:36.297Z,1,4.102,fake1,1472973854,101.142,51.61624,0.00701,101.091,13.942
2016-09-07T08:00:36.828Z,1,4.102,fake1,1472973866,100.692,51.61624,0.00701,101.088,14.643
2016-09-07T08:00:36.848Z,1,4.102,fake1,1472973878,100.721,51.61624,0.00701,101.128,14.434
2016-09-07T08:00:37.430Z,1,4.102,fake1,1472973890,99.808,51.61624,0.00701,101.103,13.996
2016-09-07T08:00:37.455Z,1,4.102,fake1,1472973902,100.572,51.61624,0.00701,101.074,14.573
2016-09-07T08:00:37.468Z,1,4.102,fake1,1472973914,101.539,51.61624,0.00701,101.096,13.808
2016-09-07T08:00:37.484Z,1,4.102,fake1,1472973926,99.935,51.61624,0.00701,101.097,13.555
2016-09-07T08:00:37.494Z,1,4.102,fake1,1472973938,100.93,51.61624,0.00701,101.083,13.698
2016-09-07T08:00:37.504Z,1,4.102,fake1,1472973950,97.995,51.61624,0.00701,101.093,14.37
2016-09-07T08:00:37.514Z,1,4.102,fake1,1472973962,98.461,51.61624,0.00701,101.108,14.389
2016-09-07T08:00:37.526Z,1,4.102,fake1,1472973974,99.307,51.61624,0.00701,101.086,13.715
2016-09-07T08:00:37.546Z,1,4.102,fake1,1472973986,102.953,51.61624,0.00701,101.118,14.421
2016-09-07T08:00:37.556Z,1,4.102,fake1,1472973998,99.23,51.61624,0.00701,101.077,14.218
2016-09-07T08:00:37.576Z,1,4.102,fake1,1472974010,99.79,51.61624,0.00701,101.118,13.926
2016-09-07T08:00:37.939Z,1,4.102,fake1,1472974022,101.223,51.61624,0.00701,101.098,14.009
2016-09-07T08:00:37.959Z,1,4.102,fake1,1472974034,100.009,51.61624,0.00701,101.118,14.56
2016-09-07T08:00:37.979Z,1,4.102,fake1,1472974046,98.964,51.61624,0.00701,101.118,13.684
2016-09-07T08:00:38.000Z,1,4.102,fake1,1472974058,100.689,51.61624,0.00701,101.134,13.899
2016-09-07T08:00:38.019Z,1,4.102,fake1,1472974070,101.495,51.61624,0.00701,101.101,14.487
2016-09-07T08:00:38.468Z,1,4.102,fake1,1472974082,99.531,51.61624,0.00701,101.118,13.797
2016-09-07T08:00:38.488Z,1,4.102,fake1,1472974094,100.114,51.61624,0.00701,101.089,13.745
2016-09-07T08:00:38.513Z,1,4.102,fake1,1472974106,100.405,51.61624,0.00701,101.151,14.178
2016-09-07T08:00:38.532Z,1,4.102,fake1,1472974118,100.551,51.61624,0.00701,101.11,13.836
2016-09-07T08:00:39.011Z,1,4.102,fake1,1472974130,99.453,51.61624,0.00701,101.098,14.456
2016-09-07T08:00:39.021Z,1,4.102,fake1,1472974142,100.948,51.61624,0.00701,101.093,14.031
2016-09-07T08:00:39.031Z,1,4.102,fake1,1472974154,99.134,51.61624,0.00701,101.089,13.281
2016-09-07T08:00:39.041Z,1,4.102,fake1,1472974166,100.602,51.61624,0.00701,101.108,14.058
2016-09-07T08:00:39.051Z,1,4.102,fake1,1472974178,99.984,51.61624,0.00701,101.096,13.794
2016-09-07T08:00:39.061Z,1,4.102,fake1,1472974190,101.056,51.61624,0.00701,101.13,14.892
2016-09-07T08:00:39.575Z,1,4.102,fake1,1472974202,98.904,51.61624,0.00701,101.109,14.487
2016-09-07T08:00:39.595Z,1,4.102,fake1,1472974214,98.158,51.61624,0.00701,101.092,13.605
2016-09-07T08:00:39.585Z,1,4.102,fake1,1472974226,98.172,51.61624,0.00701,101.107,14.349
2016-09-07T08:00:39.605Z,1,4.102,fake1,1472974238,100.968,51.61624,0.00701,101.101,13.832
2016-09-07T08:00:39.615Z,1,4.102,fake1,1472974250,101.125,51.61624,0.00701,101.071,13.866
2016-09-07T08:00:40.137Z,1,4.102,fake1,1472974262,99.892,51.61624,0.00701,101.068,14.01
2016-09-07T08:00:40.157Z,1,4.102,fake1,1472974274,99.59,51.61624,0.00701,101.095,14.02
2016-09-07T08:00:40.177Z,1,4.102,fake1,1472974286,100.026,51.61624,0.00701,101.122,14.474
2016-09-07T08:00:40.197Z,1,4.102,fake1,1472974298,99.811,51.61624,0.00701,101.088,13.222
2016-09-07T08:00:40.217Z,1,4.102,fake1,1472974310,101.874,51.61624,0.00701,101.117,14.058
2016-09-07T08:00:40.695Z,1,4.102,fake1,1472974322,101.315,51.61624,0.00701,101.085,14.028
2016-09-07T08:00:40.705Z,1,4.102,fake1,1472974334,99.702,51.61624,0.00701,101.076,14.428
2016-09-07T08:00:40.725Z,1,4.102,fake1,1472974346,100.665,51.61624,0.00701,101.115,14.01
2016-09-07T08:00:40.735Z,1,4.102,fake1,1472974358,100.123,51.61624,0.00701,101.096,13.83
2016-09-07T08:00:40.745Z,1,4.102,fake1,1472974370,100.595,51.61624,0.00701,101.121,13.862
2016-09-07T08:00:40.755Z,1,4.102,fake1,1472974382,101.772,51.61624,0.00701,101.13,13.963
2016-09-07T08:00:40.765Z,1,4.102,fake1,1472974394,99.551,51.61624,0.00701,101.111,13.868
2016-09-07T08:00:41.219Z,1,4.102,fake1,1472974406,101.463,51.61624,0.00701,101.09,14.198
2016-09-07T08:00:41.239Z,1,4.102,fake1,1472974418,99.89,51.61624,0.00701,101.087,14.455
2016-09-07T08:00:41.259Z,1,4.102,fake1,1472974430,99.881,51.61624,0.00701,101.107,14.099
2016-09-07T08:00:41.279Z,1,4.102,fake1,1472974442,99.998,51.61624,0.00701,101.106,13.766
